run_id,year,population,gini,morale,yield,edu_rate,tax_rate
Sample_0.025_0.188,223,173628,0.059261815615295754,3142.31,6828753,0.025,0.188
Sample_0.025_0.188,224,173893,0.05905351544771542,3165.64,6850850,0.025,0.188
Sample_0.025_0.188,225,174157,0.05886104454138619,3188.87,6872947,0.025,0.188
Sample_0.025_0.188,226,174419,0.058667959029832684,3212.05,6894999,0.025,0.188
Sample_0.025_0.188,227,174680,0.05849595504121541,3235.53,6917051,0.025,0.188
Sample_0.025_0.188,228,174940,0.05832764091683118,3258.83,6939102,0.025,0.188
Sample_0.025_0.188,229,175198,0.058129969066289755,3282.32,6961107,0.025,0.188
Sample_0.025_0.188,230,175455,0.057954214882043775,3305.86,6983111,0.025,0.188
Sample_0.025_0.188,231,175710,0.05777632857635906,3329.37,7005068,0.025,0.188
Sample_0.025_0.188,232,175964,0.05760034554933413,3352.98,7027023,0.025,0.188
Sample_0.025_0.188,233,176217,0.05745641441813998,3376.74,7048977,0.025,0.188
Sample_0.025_0.188,234,176468,0.05729658153805417,3400.4,7070883,0.025,0.188
Sample_0.025_0.188,235,176718,0.05712147660601685,3424.24,7092787,0.025,0.188
Sample_0.025_0.188,236,176967,0.056982743628066324,3447.89,7114688,0.025,0.188
Sample_0.025_0.188,237,177214,0.056805318551065964,3471.81,7136540,0.025,0.188
Sample_0.025_0.188,238,177460,0.05663122885092853,3495.82,7158390,0.025,0.188
Sample_0.025_0.188,239,177705,0.05645161803764709,3519.81,7180236,0.025,0.188
Sample_0.025_0.188,240,177949,0.05630320001353839,3543.95,7202079,0.025,0.188
Sample_0.025_0.188,241,178192,0.05615167024731016,3568.08,7223919,0.025,0.188
Sample_0.025_0.188,242,178434,0.05601318911856579,3592.38,7245755,0.025,0.188
Sample_0.025_0.188,243,178675,0.05588795291055737,3616.62,7267587,0.025,0.188
Sample_0.025_0.188,244,178915,0.05572623160945844,3640.91,7289415,0.025,0.188
Sample_0.025_0.188,245,179153,0.0555851463104855,3665.35,7311192,0.025,0.188
Sample_0.025_0.188,246,179390,0.05543723552260138,3689.77,7332964,0.025,0.188
Sample_0.025_0.188,247,179626,0.05529925956218795,3714.21,7354732,0.025,0.188
Sample_0.025_0.188,248,179861,0.05518216356212324,3738.63,7376495,0.025,0.188
Sample_0.025_0.188,249,180095,0.05508060416163674,3763.31,7398252,0.025,0.188
Sample_0.025_0.188,250,180328,0.05494860172413518,3788.08,7420004,0.025,0.188
Sample_0.025_0.188,251,180560,0.054815302473317784,3812.61,7441751,0.025,0.188
Sample_0.025_0.188,252,180791,0.054695721302191025,3837.48,7463492,0.025,0.188
Sample_0.025_0.188,253,181021,0.054577987317451226,3862.3,7485227,0.025,0.188
Sample_0.025_0.188,254,181250,0.054449901993016026,3887.17,7506955,0.025,0.188
Sample_0.025_0.188,255,181478,0.0543360422541721,3912.13,7528678,0.025,0.188
Sample_0.025_0.188,256,181705,0.054200503327421545,3937.13,7550394,0.025,0.188
Sample_0.025_0.188,257,181931,0.054088214331200035,3962.14,7572103,0.025,0.188
Sample_0.025_0.188,258,182156,0.05395060571754118,3987.26,7593806,0.025,0.188
Sample_0.025_0.188,259,182380,0.053842024033333935,4012.43,7615501,0.025,0.188
Sample_0.025_0.188,260,182603,0.05369104246350043,4037.72,7637189,0.025,0.188
Sample_0.025_0.188,261,182825,0.05356900792280839,4063.04,7658870,0.025,0.188
Sample_0.025_0.188,262,183046,0.05347675706757582,4088.46,7680543,0.025,0.188
Sample_0.025_0.188,263,183266,0.05334541857681807,4113.81,7702208,0.025,0.188
Sample_0.025_0.188,264,183485,0.053213881387352835,4139.22,7723865,0.025,0.188
Sample_0.025_0.188,265,183703,0.05310814565703659,4164.78,7745514,0.025,0.188
Sample_0.025_0.188,266,183921,0.05299712689140956,4190.25,7767203,0.025,0.188
Sample_0.025_0.188,267,184137,0.052880216330971175,4215.94,7788835,0.025,0.188
Sample_0.025_0.188,268,184353,0.05275567099635947,4241.76,7810507,0.025,0.188
Sample_0.025_0.188,269,184568,0.05265965506217429,4267.58,7832169,0.025,0.188
Sample_0.025_0.188,270,184782,0.05254086936248625,4293.39,7853823,0.025,0.188
Sample_0.025_0.188,271,184995,0.05241794881750117,4319.34,7875468,0.025,0.188
Sample_0.025_0.188,272,185208,0.052376154179522016,4345.24,7897152,0.025,0.188
Sample_0.025_0.188,273,185420,0.05228511440698402,4371.17,7918827,0.025,0.188
Sample_0.025_0.188,274,185631,0.052202821053970005,4397.13,7940491,0.025,0.188
Sample_0.025_0.188,275,185841,0.0520786022805968,4422.99,7962147,0.025,0.188
Sample_0.025_0.188,276,186050,0.05199071295771929,4449.08,7983791,0.025,0.188
Sample_0.025_0.188,277,186258,0.051899362429887574,4475.13,8005426,0.025,0.188
Sample_0.025_0.188,278,186465,0.05176739648609985,4501.25,8027050,0.025,0.188
Sample_0.025_0.188,279,186671,0.051699199708807875,4527.48,8048664,0.025,0.188
Sample_0.025_0.188,280,186876,0.05158770110344557,4553.77,8070266,0.025,0.188
Sample_0.025_0.188,281,187080,0.05147842124039159,4580.34,8091858,0.025,0.188
Sample_0.025_0.188,282,187284,0.05141223728712552,4606.87,8113488,0.025,0.188
Sample_0.025_0.188,283,187487,0.05129859451847785,4633.45,8135107,0.025,0.188
Sample_0.025_0.188,284,187689,0.051191319852151196,4660.1,8156714,0.025,0.188
Sample_0.025_0.188,285,187891,0.051101191136569746,4686.57,8178359,0.025,0.188
Sample_0.025_0.188,286,188092,0.05101487921231529,4713.34,8199993,0.025,0.188
Sample_0.025_0.188,287,188292,0.050926716061916455,4740.11,8221615,0.025,0.188
Sample_0.025_0.188,288,188491,0.0508285186250097,4766.85,8243224,0.025,0.188
Sample_0.025_0.188,289,188690,0.050713458927391875,4793.67,8264872,0.025,0.188
Sample_0.025_0.188,290,188888,0.05062842547478286,4820.55,8286507,0.025,0.188
Sample_0.025_0.188,291,189085,0.050530261380775876,4847.69,8308130,0.025,0.188
Sample_0.025_0.188,292,189281,0.050448507398687115,4874.74,8329739,0.025,0.188
Sample_0.025_0.188,293,189477,0.05034821798932598,4901.81,8351387,0.025,0.188
Sample_0.025_0.188,294,189672,0.050236565432521196,4928.97,8373021,0.025,0.188
Sample_0.025_0.188,295,189866,0.05016563030810639,4956.17,8394642,0.025,0.188
Sample_0.025_0.188,296,190060,0.05006717355499002,4983.56,8416301,0.025,0.188
Sample_0.025_0.188,297,190253,0.049953168929447234,5010.77,8437945,0.025,0.188
Sample_0.025_0.188,298,190445,0.049859021693998695,5038.29,8459577,0.025,0.188
Sample_0.025_0.188,299,190637,0.04979151420871619,5065.62,8481245,0.025,0.188
Sample_0.025_0.188,300,190828,0.04968945917779788,5093.17,8502900,0.025,0.188
Sample_0.025_0.225,1,1000,0.03490862201811917,49.21,12682,0.025,0.225
Sample_0.025_0.225,2,1026,0.0540361936156315,48.99,13085,0.025,0.225
Sample_0.025_0.225,3,1052,0.06787547380706083,48.82,13491,0.025,0.225
Sample_0.025_0.225,4,1079,0.07847341856380252,49.0,13915,0.025,0.225
Sample_0.025_0.225,5,1106,0.08859954157970407,49.12,14341,0.025,0.225
Sample_0.025_0.225,6,1134,0.09817233251004676,49.48,14785,0.025,0.225
Sample_0.025_0.225,7,1163,0.10242764416537686,49.88,15248,0.025,0.225
Sample_0.025_0.225,8,1193,0.10708581396526462,50.54,15729,0.025,0.225
Sample_0.025_0.225,9,1224,0.11223312554956233,51.32,16228,0.025,0.225
Sample_0.025_0.225,10,1257,0.1166891905460321,51.97,16762,0.025,0.225
Sample_0.025_0.225,11,1291,0.12060399968993996,52.67,17314,0.025,0.225
Sample_0.025_0.225,12,1326,0.12402025414084594,53.49,17887,0.025,0.225
Sample_0.025_0.225,13,1363,0.12897111604669376,54.47,18494,0.025,0.225
Sample_0.025_0.225,14,1402,0.1308724194497548,55.4,19137,0.025,0.225
Sample_0.025_0.225,15,1442,0.1332772588796327,56.39,19801,0.025,0.225
Sample_0.025_0.225,16,1484,0.13716520745441718,57.11,20502,0.025,0.225
Sample_0.025_0.225,17,1528,0.13693181264930887,58.29,21239,0.025,0.225
Sample_0.025_0.225,18,1574,0.13769758234515406,59.55,22014,0.025,0.225
Sample_0.025_0.225,19,1622,0.13939731952242562,60.94,22828,0.025,0.225
Sample_0.025_0.225,20,1673,0.1421210665783752,62.28,23696,0.025,0.225
Sample_0.025_0.225,21,1726,0.1428251092043229,63.74,24604,0.025,0.225
Sample_0.025_0.225,22,1782,0.14262093320699298,65.32,25569,0.025,0.225
Sample_0.025_0.225,23,1841,0.14235601334736137,67.02,26591,0.025,0.225
Sample_0.025_0.225,24,1903,0.14286394261289526,68.89,27671,0.025,0.225
Sample_0.025_0.225,25,1969,0.14242751462377834,70.97,28828,0.025,0.225
Sample_0.025_0.225,26,2039,0.14341301293194908,72.98,30062,0.025,0.225
Sample_0.025_0.225,27,2113,0.14308023731413066,74.99,31374,0.025,0.225
Sample_0.025_0.225,28,2191,0.14300059456680936,77.19,32766,0.025,0.225
Sample_0.025_0.225,29,2273,0.1411544051967213,79.3,34239,0.025,0.225
Sample_0.025_0.225,30,2360,0.1398210709671961,81.46,35812,0.025,0.225
Sample_0.025_0.225,31,2452,0.13916735272481717,83.89,37487,0.025,0.225
Sample_0.025_0.225,32,2550,0.13877481110345236,86.16,39282,0.025,0.225
Sample_0.025_0.225,33,2653,0.13753651307510628,88.9,41183,0.025,0.225
Sample_0.025_0.225,34,2763,0.13873093274664328,91.56,43227,0.025,0.225
Sample_0.025_0.225,35,2879,0.13656125004122144,94.52,45399,0.025,0.225
Sample_0.025_0.225,36,3002,0.13505350797094362,97.43,47718,0.025,0.225
Sample_0.025_0.225,37,3133,0.13473302015596555,100.32,50206,0.025,0.225
Sample_0.025_0.225,38,3272,0.13447122636081987,103.3,52867,0.025,0.225
Sample_0.025_0.225,39,3420,0.13293316547273615,106.64,55721,0.025,0.225
Sample_0.025_0.225,40,3577,0.13205700225022698,110.04,58773,0.025,0.225
Sample_0.025_0.225,41,3744,0.13229933751357148,113.58,62046,0.025,0.225
Sample_0.025_0.225,42,3922,0.13217268940395055,117.2,65562,0.025,0.225
Sample_0.025_0.225,43,4111,0.13141261888246847,120.83,69326,0.025,0.225
Sample_0.025_0.225,44,4312,0.13001934404455628,124.53,73363,0.025,0.225
Sample_0.025_0.225,45,4526,0.12947919750075187,128.46,77698,0.025,0.225
Sample_0.025_0.225,46,4754,0.12966486501894336,132.29,82355,0.025,0.225
Sample_0.025_0.225,47,4996,0.1289178032158167,136.42,87343,0.025,0.225
Sample_0.025_0.225,48,5254,0.12824864243408118,140.53,92707,0.025,0.225
Sample_0.025_0.225,49,5529,0.1285332960666321,144.92,98476,0.025,0.225
Sample_0.025_0.225,50,5822,0.1285227673340441,149.6,104678,0.025,0.225
Sample_0.025_0.225,51,6134,0.12812300293968382,154.12,111343,0.025,0.225
Sample_0.025_0.225,52,6467,0.12758946834640494,158.73,118522,0.025,0.225
Sample_0.025_0.225,53,6822,0.1273774758833619,163.39,126248,0.025,0.225
Sample_0.025_0.225,54,7200,0.12763677510337468,168.7,134553,0.025,0.225
Sample_0.025_0.225,55,7603,0.12763282415602228,173.87,143491,0.025,0.225
Sample_0.025_0.225,56,8033,0.1270863488397831,179.52,153121,0.025,0.225
Sample_0.025_0.225,57,8492,0.12671875315815506,185.04,163500,0.025,0.225
Sample_0.025_0.225,58,8981,0.12645176686641557,191.15,174667,0.025,0.225
Sample_0.025_0.225,59,9503,0.12657957413482746,197.28,186706,0.025,0.225
Sample_0.025_0.225,60,10060,0.12700242474498102,203.39,199680,0.025,0.225
Sample_0.025_0.225,61,10654,0.127430079329665,209.59,213657,0.025,0.225
Sample_0.025_0.225,62,11287,0.1274436423052312,216.05,228702,0.025,0.225
Sample_0.025_0.225,63,11961,0.12691674895445715,222.83,244887,0.025,0.225
Sample_0.025_0.225,64,12679,0.12676815605318414,229.62,262306,0.025,0.225
Sample_0.025_0.225,65,13444,0.12656692133898728,236.74,281057,0.025,0.225
Sample_0.025_0.225,66,14258,0.12635968332351122,244.12,301218,0.025,0.225
Sample_0.025_0.225,67,15124,0.12635406249380332,251.69,322891,0.025,0.225
Sample_0.025_0.225,68,16045,0.12607418866595843,259.35,346182,0.025,0.225
Sample_0.025_0.225,69,17024,0.12556791316244298,267.39,371201,0.025,0.225
Sample_0.025_0.225,70,18064,0.1253644389540709,275.4,398059,0.025,0.225
Sample_0.025_0.225,71,19167,0.1253239884469477,283.46,426847,0.025,0.225
Sample_0.025_0.225,72,20335,0.12490369357899045,291.83,457655,0.025,0.225
Sample_0.025_0.225,73,21572,0.125002040887908,300.53,490629,0.025,0.225
Sample_0.025_0.225,74,22880,0.12526752086119353,309.11,525865,0.025,0.225
Sample_0.025_0.225,75,24260,0.1253370054211076,318.02,563437,0.025,0.225
Sample_0.025_0.225,76,25715,0.12516986519215623,327.16,603469,0.025,0.225
Sample_0.025_0.225,77,27247,0.12491150842754295,336.57,646066,0.025,0.225
Sample_0.025_0.225,78,28857,0.12502845333372758,345.94,691302,0.025,0.225
Sample_0.025_0.225,79,30546,0.12467663901136805,355.41,739256,0.025,0.225
Sample_0.025_0.225,80,32314,0.12454413763723537,365.49,789977,0.025,0.225
Sample_0.025_0.225,81,34162,0.1245247805915195,375.71,843542,0.025,0.225
Sample_0.025_0.225,82,36090,0.1241514902690688,386.06,900002,0.025,0.225
Sample_0.025_0.225,83,38096,0.12434270912584555,396.82,959347,0.025,0.225
Sample_0.025_0.225,84,40180,0.12445683723835921,407.62,1021624,0.025,0.225
Sample_0.025_0.225,85,42338,0.12445363050919767,418.45,1086762,0.025,0.225
Sample_0.025_0.225,86,44567,0.12409357959574652,429.57,1154713,0.025,0.225
Sample_0.025_0.225,87,46864,0.12411322498307009,440.8,1225427,0.025,0.225
Sample_0.025_0.225,88,49223,0.12374295257876611,452.33,1298758,0.025,0.225
Sample_0.025_0.225,89,51640,0.12336970728140884,464.17,1374616,0.025,0.225
Sample_0.025_0.225,90,54110,0.12328442812834783,476.08,1452875,0.025,0.225
Sample_0.025_0.225,91,56625,0.12290761847010834,488.25,1533309,0.025,0.225
Sample_0.025_0.225,92,59179,0.12240902491302341,500.62,1615748,0.025,0.225
Sample_0.025_0.225,93,61764,0.12210419040704434,513.05,1699952,0.025,0.225
Sample_0.025_0.225,94,64372,0.12175946672094651,525.7,1785673,0.025,0.225
Sample_0.025_0.225,95,66995,0.12141762371447928,538.7,1872656,0.025,0.225
Sample_0.025_0.225,96,69625,0.12105419120766481,551.65,1960638,0.025,0.225
Sample_0.025_0.225,97,72254,0.12069225816572748,564.7,2049351,0.025,0.225
Sample_0.025_0.225,98,74872,0.12014758069828946,577.98,2138453,0.025,0.225
Sample_0.025_0.225,99,77472,0.11969912131666338,591.54,2227693,0.025,0.225
Sample_0.025_0.225,100,80047,0.11928864836464825,605.14,2316817,0.025,0.225
Sample_0.025_0.225,101,82589,0.11868928111096322,619.02,2405531,0.025,0.225
Sample_0.025_0.225,102,85091,0.11825867871708895,632.84,2493569,0.025,0.225
Sample_0.025_0.225,103,87547,0.11755297084096417,646.68,2580696,0.025,0.225
Sample_0.025_0.225,104,89950,0.1167878265982385,660.56,2666641,0.025,0.225
Sample_0.025_0.225,105,92295,0.11614013084481845,674.82,2751194,0.025,0.225
Sample_0.025_0.225,106,94579,0.11551788254049922,689.06,2834215,0.025,0.225
Sample_0.025_0.225,107,96798,0.114762611646263,703.6,2915528,0.025,0.225
Sample_0.025_0.225,108,98950,0.11404639212216261,718.23,2995025,0.025,0.225
Sample_0.025_0.225,109,101033,0.11338483921166231,732.83,3072599,0.025,0.225
Sample_0.025_0.225,110,103045,0.11273228915927413,747.52,3148142,0.025,0.225
Sample_0.025_0.225,111,104985,0.11214770607009528,762.52,3221584,0.025,0.225
Sample_0.025_0.225,112,106854,0.11138476820753063,777.35,3292924,0.025,0.225
Sample_0.025_0.225,113,108651,0.11062219380363003,792.46,3362093,0.025,0.225
Sample_0.025_0.225,114,110377,0.10996354460385405,807.6,3429093,0.025,0.225
Sample_0.025_0.225,115,112034,0.10913794940889598,822.9,3493966,0.025,0.225
Sample_0.025_0.225,116,113624,0.1083362202811946,838.23,3556755,0.025,0.225
Sample_0.025_0.225,117,115148,0.10751657263408454,853.69,3617467,0.025,0.225
Sample_0.025_0.225,118,116609,0.1067419018127691,869.11,3676185,0.025,0.225
Sample_0.025_0.225,119,118008,0.10587447403852646,884.6,3732922,0.025,0.225
Sample_0.025_0.225,120,119348,0.10500114480265288,900.13,3787764,0.025,0.225
Sample_0.025_0.225,121,120632,0.10418510699154271,915.88,3840798,0.025,0.225
Sample_0.025_0.225,122,121862,0.10336207870772096,931.63,3892080,0.025,0.225
Sample_0.025_0.225,123,123041,0.10261108113672646,947.37,3941700,0.025,0.225
Sample_0.025_0.225,124,124171,0.10183414159896964,963.34,3989715,0.025,0.225
Sample_0.025_0.225,125,125256,0.1010869601020139,979.28,4036258,0.025,0.225
Sample_0.025_0.225,126,126297,0.1002596981776509,995.42,4081351,0.025,0.225
Sample_0.025_0.225,127,127298,0.09947117982453779,1011.64,4125130,0.025,0.225
Sample_0.025_0.225,128,128261,0.0987657345521642,1027.79,4167656,0.025,0.225
Sample_0.025_0.225,129,129188,0.0979865567749243,1044.14,4208994,0.025,0.225
Sample_0.025_0.225,130,130081,0.09718447579588507,1060.46,4249208,0.025,0.225
Sample_0.025_0.225,131,130943,0.09643859447024572,1076.9,4288400,0.025,0.225
Sample_0.025_0.225,132,131775,0.09567706383332664,1093.41,4326600,0.025,0.225
Sample_0.025_0.225,133,132579,0.09489610140386628,1109.93,4363874,0.025,0.225
Sample_0.025_0.225,134,133357,0.09420677322358961,1126.53,4400292,0.025,0.225
Sample_0.025_0.225,135,134111,0.09340726884200601,1143.22,4435921,0.025,0.225
Sample_0.025_0.225,136,134842,0.09269464887727885,1160.01,4470794,0.025,0.225
Sample_0.025_0.225,137,135552,0.09195265432301869,1176.82,4504980,0.025,0.225
Sample_0.025_0.225,138,136242,0.09127672056388558,1193.65,4538513,0.025,0.225
Sample_0.025_0.225,139,136913,0.09063234574422996,1210.65,4571425,0.025,0.225
Sample_0.025_0.225,140,137567,0.08997966502041588,1227.71,4603788,0.025,0.225
Sample_0.025_0.225,141,138205,0.08932832187985773,1244.73,4635638,0.025,0.225
Sample_0.025_0.225,142,138827,0.0887130170375996,1261.84,4666969,0.025,0.225
Sample_0.025_0.225,143,139435,0.08807159329799186,1278.97,4697855,0.025,0.225
Sample_0.025_0.225,144,140029,0.08745166305595697,1296.24,4728292,0.025,0.225
Sample_0.025_0.225,145,140611,0.08685856224947064,1313.36,4758355,0.025,0.225
Sample_0.025_0.225,146,141180,0.08625793724982489,1330.73,4788003,0.025,0.225
Sample_0.025_0.225,147,141738,0.08563978020401408,1348.21,4817309,0.025,0.225
Sample_0.025_0.225,148,142285,0.08506249216072415,1365.75,4846271,0.025,0.225
Sample_0.025_0.225,149,142823,0.08446930328507629,1383.23,4874966,0.025,0.225
Sample_0.025_0.225,150,143351,0.08396303071164035,1400.77,4903351,0.025,0.225
Sample_0.025_0.225,151,143870,0.08342374805124964,1418.35,4931463,0.025,0.225
Sample_0.025_0.225,152,144380,0.0828815732417234,1436.04,4959301,0.025,0.225
Sample_0.025_0.225,153,144882,0.08232281239992134,1453.73,4986902,0.025,0.225
Sample_0.025_0.225,154,145376,0.08180067863062912,1471.51,5014263,0.025,0.225
Sample_0.025_0.225,155,145863,0.08125460160854203,1489.18,5041424,0.025,0.225
Sample_0.025_0.225,156,146342,0.08069096435675571,1507.06,5068342,0.025,0.225
Sample_0.025_0.225,157,146814,0.08026682630655091,1524.92,5095055,0.025,0.225
Sample_0.025_0.225,158,147280,0.07976907293817814,1542.95,5121602,0.025,0.225
Sample_0.025_0.225,159,147740,0.07926784786574514,1560.99,5147982,0.025,0.225
Sample_0.025_0.225,160,148194,0.07881891014792197,1579.23,5174192,0.025,0.225
Sample_0.025_0.225,161,148643,0.07835320466224305,1597.35,5200273,0.025,0.225
Sample_0.025_0.225,162,149086,0.0779075553807218,1615.52,5226182,0.025,0.225
Sample_0.025_0.225,163,149524,0.07745475008908032,1633.84,5251958,0.025,0.225
Sample_0.025_0.225,164,149957,0.07698717699596824,1652.25,5277601,0.025,0.225
Sample_0.025_0.225,165,150385,0.07653912574224697,1670.56,5303109,0.025,0.225
Sample_0.025_0.225,166,150808,0.07615076817162758,1688.99,5328482,0.025,0.225
Sample_0.025_0.225,167,151227,0.07568956122177384,1707.4,5353758,0.025,0.225
Sample_0.025_0.225,168,151641,0.07527142933763376,1725.99,5378896,0.025,0.225
Sample_0.025_0.225,169,152051,0.07486843777883623,1744.74,5403936,0.025,0.225
Sample_0.025_0.225,170,152457,0.07442050963014357,1763.41,5428876,0.025,0.225
Sample_0.025_0.225,171,152859,0.07403258307176741,1782.17,5453717,0.025,0.225
Sample_0.025_0.225,172,153257,0.07366808005669134,1800.93,5478457,0.025,0.225
Sample_0.025_0.225,173,153652,0.07327743864198788,1819.75,5503137,0.025,0.225
Sample_0.025_0.225,174,154043,0.07291784932183565,1838.65,5527714,0.025,0.225
Sample_0.025_0.225,175,154430,0.0725523237851029,1857.63,5552188,0.025,0.225
Sample_0.025_0.225,176,154814,0.07220640983986559,1876.61,5576599,0.025,0.225
Sample_0.025_0.225,177,155194,0.07185190524324714,1895.55,5600906,0.025,0.225
Sample_0.025_0.225,178,155571,0.07149022800375993,1914.7,5625148,0.025,0.225
Sample_0.025_0.225,179,155945,0.07114833452901159,1933.93,5649325,0.025,0.225
Sample_0.025_0.225,180,156316,0.070843922027084,1953.01,5673437,0.025,0.225
Sample_0.025_0.225,181,156683,0.07051467854473437,1972.35,5697441,0.025,0.225
Sample_0.025_0.225,182,157047,0.07020203695933835,1991.57,5721378,0.025,0.225
Sample_0.025_0.225,183,157408,0.0698925151391736,2010.98,5745248,0.025,0.225
Sample_0.025_0.225,184,157766,0.06958063259122471,2030.34,5769049,0.025,0.225
Sample_0.025_0.225,185,158121,0.06928755307167522,2049.81,5792782,0.025,0.225
Sample_0.025_0.225,186,158474,0.06900413632808,2069.38,5816487,0.025,0.225
Sample_0.025_0.225,187,158824,0.06869684513790864,2089.02,5840123,0.025,0.225
Sample_0.025_0.225,188,159171,0.06840084983488492,2108.67,5863688,0.025,0.225
Sample_0.025_0.225,189,159516,0.0680791123363611,2128.37,5887224,0.025,0.225
Sample_0.025_0.225,190,159858,0.06778207256129343,2148.04,5910689,0.025,0.225
Sample_0.025_0.225,191,160197,0.06751597804225185,2167.89,5934081,0.025,0.225
Sample_0.025_0.225,192,160534,0.06723159937593848,2187.65,5957443,0.025,0.225
Sample_0.025_0.225,193,160868,0.06694441022896025,2207.59,5980732,0.025,0.225
Sample_0.025_0.225,194,161200,0.06666570958486573,2227.55,6003989,0.025,0.225
Sample_0.025_0.225,195,161530,0.0664253982516716,2247.64,6027215,0.025,0.225
Sample_0.025_0.225,196,161857,0.0661511774319199,2267.67,6050365,0.025,0.225
Sample_0.025_0.225,197,162182,0.06588680056816276,2287.76,6073483,0.025,0.225
Sample_0.025_0.225,198,162505,0.06557917951258752,2308.05,6096568,0.025,0.225
Sample_0.025_0.225,199,162826,0.06535650606996612,2328.35,6119620,0.025,0.225
Sample_0.025_0.225,200,163144,0.06509085784656898,2348.6,6142595,0.025,0.225
Sample_0.025_0.225,201,163460,0.06483155639421878,2368.82,6165535,0.025,0.225
Sample_0.025_0.225,202,163774,0.06456163180854091,2389.34,6188440,0.025,0.225
Sample_0.025_0.225,203,164086,0.06432282632555486,2409.77,6211310,0.025,0.225
Sample_0.025_0.225,204,164396,0.06408898898140558,2430.14,6234144,0.025,0.225
Sample_0.025_0.225,205,164704,0.06383522583660883,2450.63,6256943,0.025,0.225
Sample_0.025_0.225,206,165010,0.06364573447379729,2471.28,6279704,0.025,0.225
Sample_0.025_0.225,207,165314,0.06342054812669828,2491.9,6302429,0.025,0.225
Sample_0.025_0.225,208,165616,0.06316333459836931,2512.71,6325117,0.025,0.225
Sample_0.025_0.225,209,165916,0.06292145825307438,2533.65,6347767,0.025,0.225
Sample_0.025_0.225,210,166214,0.06270375768538106,2554.51,6370379,0.025,0.225
Sample_0.025_0.225,211,166511,0.062490648078883604,2575.34,6392997,0.025,0.225
Sample_0.025_0.225,212,166806,0.06227059781445621,2596.32,6415576,0.025,0.225
Sample_0.025_0.225,213,167099,0.06205025283561505,2617.34,6438116,0.025,0.225
Sample_0.025_0.225,214,167390,0.061830495345058356,2638.33,6460616,0.025,0.225
Sample_0.025_0.225,215,167679,0.06160711491805548,2659.39,6483076,0.025,0.225
Sample_0.025_0.225,216,167967,0.061388485731533216,2680.57,6505540,0.025,0.225
Sample_0.025_0.225,217,168253,0.06116885426624097,2701.81,6527964,0.025,0.225
Sample_0.025_0.225,218,168537,0.060987632868933384,2723.06,6550346,0.025,0.225
Sample_0.025_0.225,219,168820,0.060825107598797556,2744.56,6572732,0.025,0.225
Sample_0.025_0.225,220,169101,0.06062216366407447,2765.83,6595076,0.025,0.225
Sample_0.025_0.225,221,169380,0.06044500107514805,2787.35,6617378,0.025,0.225
Sample_0.025_0.225,222,169658,0.06025246916916127,2808.82,6639683,0.025,0.225
Sample_0.025_0.225,223,169934,0.06004361842311012,2830.4,6661944,0.025,0.225
Sample_0.025_0.225,224,170209,0.05988153143153241,2851.93,6684208,0.025,0.225
Sample_0.025_0.225,225,170482,0.059689755474211736,2873.61,6706428,0.025,0.225
Sample_0.025_0.225,226,170754,0.05950277424706618,2895.32,6728649,0.025,0.225
Sample_0.025_0.225,227,171024,0.05933125916379112,2917.15,6750826,0.025,0.225
Sample_0.025_0.225,228,171293,0.059171191938973466,2939.17,6773004,0.025,0.225
Sample_0.025_0.225,229,171561,0.05901495239316579,2961.04,6795183,0.025,0.225
Sample_0.025_0.225,230,171827,0.05884590608333462,2982.88,6817316,0.025,0.225
Sample_0.025_0.225,231,172092,0.05866987805909707,3004.85,6839450,0.025,0.225
Sample_0.025_0.225,232,172355,0.058518324345850026,3026.83,6861538,0.025,0.225
Sample_0.025_0.225,233,172617,0.058363036664604184,3048.88,6883625,0.025,0.225
Sample_0.025_0.225,234,172877,0.05822658830586125,3071.17,6905666,0.025,0.225
Sample_0.025_0.225,235,173136,0.05807248325437686,3093.28,6927706,0.025,0.225
Sample_0.025_0.225,236,173394,0.057903265224370504,3115.38,6949745,0.025,0.225
Sample_0.025_0.225,237,173650,0.05775411844167322,3137.66,6971737,0.025,0.225
Sample_0.025_0.225,238,173905,0.05761169079484629,3159.93,6993727,0.025,0.225
Sample_0.025_0.225,239,174159,0.057471284967959724,3182.33,7015715,0.025,0.225
Sample_0.025_0.225,240,174411,0.05731405741621298,3204.71,7037655,0.025,0.225
Sample_0.025_0.225,241,174662,0.057136887115967205,3227.2,7059592,0.025,0.225
Sample_0.025_0.225,242,174912,0.05696411157198433,3249.86,7081527,0.025,0.225
Sample_0.025_0.225,243,175161,0.05681352036583531,3272.54,7103460,0.025,0.225
Sample_0.025_0.225,244,175409,0.056647248540117046,3295.21,7125389,0.025,0.225
Sample_0.025_0.225,245,175655,0.05652769209037345,3317.73,7147268,0.025,0.225
Sample_0.025_0.225,246,175900,0.05641691691430295,3340.42,7169144,0.025,0.225
Sample_0.025_0.225,247,176143,0.05626594480276825,3363.15,7190970,0.025,0.225
Sample_0.025_0.225,248,176385,0.05612898702655578,3386.0,7212791,0.025,0.225
Sample_0.025_0.225,249,176626,0.05595961800404914,3409.03,7234609,0.025,0.225
Sample_0.025_0.225,250,176866,0.05582577414786716,3432.04,7256422,0.025,0.225
Sample_0.025_0.225,251,177105,0.05570655166960359,3455.25,7278230,0.025,0.225
